frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
1,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
2,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
3,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
4,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
5,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.637,0.637,0,0
6,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.637,0.637,0,0
7,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
8,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
9,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
10,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
11,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
12,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
13,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
14,2,1,1,0,0,0.702,1.000,0.000,0.562,0.541,0.477,1.040,0,0
15,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
16,2,1,1,0,0,0.546,1.000,0.000,0.500,0.376,0.832,1.332,0,0
17,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
18,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
19,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
20,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
21,2,1,1,0,0,0.833,1.000,0.000,0.673,0.713,0.270,0.943,0,0
22,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
23,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
24,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
25,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
26,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
27,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
28,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
29,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
30,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
31,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
32,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
33,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
34,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
35,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
36,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
37,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
38,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
39,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
40,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
41,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
42,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
43,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
44,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
45,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.451,0.451,0,0
46,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.796,0.796,0,0
