frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
1,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
2,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
3,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
4,2,2,0,0,0,1.000,1.000,0.000,0.689,1.000,0.000,0.689,0,0
5,2,2,0,0,0,1.000,1.000,0.000,0.611,1.000,0.000,0.611,0,0
6,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
7,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
8,2,2,0,0,0,1.000,1.000,0.000,0.586,1.000,0.000,0.586,0,0
9,2,2,0,0,0,1.000,1.000,0.000,0.689,1.000,0.000,0.689,0,0
10,2,2,0,0,0,1.000,1.000,0.000,0.690,1.000,0.000,0.690,0,0
11,2,2,0,0,0,1.000,1.000,0.000,0.540,1.000,0.000,0.540,0,0
12,2,2,0,0,0,1.000,1.000,0.000,0.666,1.000,0.000,0.666,0,0
13,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
14,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
15,2,2,0,0,0,1.000,1.000,0.000,0.530,1.000,0.000,0.530,0,0
16,2,1,1,0,0,0.862,1.000,0.000,0.690,0.758,0.221,0.911,0,0
17,2,2,0,0,0,1.000,1.000,0.000,0.611,1.000,0.000,0.611,0,0
18,2,2,0,0,0,1.000,1.000,0.000,0.687,1.000,0.000,0.687,0,0
19,2,2,0,0,0,1.000,1.000,0.000,0.617,1.000,0.000,0.617,0,0
20,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
21,2,2,0,0,0,1.000,1.000,0.000,0.662,1.000,0.000,0.662,0,0
22,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
23,2,2,0,0,0,1.000,1.000,0.000,0.325,1.000,0.000,0.325,0,0
24,2,2,0,0,0,1.000,1.000,0.000,0.662,1.000,0.000,0.662,0,0
25,2,2,0,0,0,1.000,1.000,0.000,0.611,1.000,0.000,0.611,0,0
26,2,2,0,0,0,1.000,1.000,0.000,0.611,1.000,0.000,0.611,0,0
27,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
28,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
29,2,2,0,0,0,1.000,1.000,0.000,0.245,1.000,0.000,0.245,0,0
30,2,2,0,0,0,1.000,1.000,0.000,0.586,1.000,0.000,0.586,0,0
31,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
32,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
33,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
34,2,2,0,0,0,1.000,1.000,0.000,0.662,1.000,0.000,0.662,0,0
35,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
36,2,2,0,0,0,1.000,1.000,0.000,0.540,1.000,0.000,0.540,0,0
37,2,1,1,0,0,0.833,1.000,0.000,0.673,0.713,0.270,0.943,0,0
38,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
39,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
40,2,2,0,0,0,1.000,1.000,0.000,0.540,1.000,0.000,0.540,0,0
41,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
42,2,1,1,0,0,0.769,1.000,0.000,0.530,0.624,0.319,0.849,0,0
43,2,1,1,0,0,0.810,1.000,0.000,0.586,0.681,0.274,0.860,0,0
44,2,1,1,0,0,0.877,1.000,0.000,0.617,0.781,0.173,0.790,0,0
45,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
46,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
47,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
48,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
49,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
50,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
51,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
52,2,2,0,0,0,1.000,1.000,0.000,0.287,1.000,0.000,0.287,0,0
53,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
54,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
55,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
56,2,2,0,0,0,1.000,1.000,0.000,0.245,1.000,0.000,0.245,0,0
57,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
58,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
59,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
60,2,1,1,0,0,0.771,1.000,0.000,0.314,0.628,0.187,0.501,0,0
61,2,2,0,0,0,1.000,1.000,0.000,0.666,1.000,0.000,0.666,0,0
62,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
63,2,2,0,0,0,1.000,1.000,0.000,0.336,1.000,0.000,0.336,0,0
64,2,2,0,0,0,1.000,1.000,0.000,0.215,1.000,0.000,0.215,0,0
65,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
66,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
67,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
68,2,2,0,0,0,1.000,1.000,0.000,0.398,1.000,0.000,0.398,0,0
69,2,2,0,0,0,1.000,1.000,0.000,0.314,1.000,0.000,0.314,0,0
70,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
71,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
72,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
73,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
74,2,2,0,0,0,1.000,1.000,0.000,0.224,1.000,0.000,0.224,0,0
75,2,2,0,0,0,1.000,1.000,0.000,0.398,1.000,0.000,0.398,0,0
76,2,2,0,0,0,1.000,1.000,0.000,0.336,1.000,0.000,0.336,0,0
77,2,2,0,0,0,1.000,1.000,0.000,0.234,1.000,0.000,0.234,0,0
78,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
79,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
80,2,2,0,0,0,1.000,1.000,0.000,0.257,1.000,0.000,0.257,0,0
81,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
82,2,2,0,0,0,1.000,1.000,0.000,0.393,1.000,0.000,0.393,0,0
